ppsHostClock,ppsRefClock
2025-07-30 23:49:19.012285,356428.452471812228
2025-07-30 23:49:20.011396,356429.452471808573
2025-07-30 23:49:21.010657,356430.452471812614
2025-07-30 23:49:22.014226,356431.452471808904
2025-07-30 23:49:23.013296,356432.452471812778
2025-07-30 23:49:24.013375,356433.452471809294
2025-07-30 23:49:25.012506,356434.452471813051
2025-07-30 23:49:26.011586,356435.452471809844
2025-07-30 23:49:27.011669,356436.452471806136
2025-07-30 23:49:28.014433,356437.452471810449
2025-07-30 23:49:29.013535,356438.452471807027
2025-07-30 23:49:30.013596,356439.452471811115
2025-07-30 23:49:31.012675,356440.452471806692
2025-07-30 23:49:32.011902,356441.452471810566
2025-07-30 23:49:33.011893,356442.452471807080
2025-07-30 23:49:34.010973,356443.452471811332
2025-07-30 23:49:35.013845,356444.452471807687
2025-07-30 23:49:36.013809,356445.452471812116
2025-07-30 23:49:37.012888,356446.452471808741
2025-07-30 23:49:38.013027,356447.452471805365
2025-07-30 23:49:39.012090,356448.452471809567
2025-07-30 23:49:40.011181,356449.452471806249
2025-07-30 23:49:41.011266,356450.452471810672
2025-07-30 23:49:42.014046,356451.452471806910
2025-07-30 23:49:43.013108,356452.452471811284
2025-07-30 23:49:44.013204,356453.452471807962
2025-07-30 23:49:45.012329,356454.452471812169
2025-07-30 23:49:46.011428,356455.452471808458
2025-07-30 23:49:47.011483,356456.452471804648
2025-07-30 23:49:48.014249,356457.452471808960
2025-07-30 23:49:49.013385,356458.452471805145
2025-07-30 23:49:50.013410,356459.452471808740
2025-07-30 23:49:51.012486,356460.452471804645
2025-07-30 23:49:52.011781,356461.452471808626
2025-07-30 23:49:53.011723,356462.452471812007
2025-07-30 23:49:54.010795,356463.452471807572
2025-07-30 23:49:55.013710,356464.452471810566
2025-07-30 23:49:56.013633,356465.452471806857
2025-07-30 23:49:57.012710,356466.452471810287
2025-07-30 23:49:58.012851,356467.452471805753
2025-07-30 23:49:59.011950,356468.452471809017
2025-07-30 23:50:00.011012,356469.452471804644
2025-07-30 23:50:01.014765,356470.452471807744
2025-07-30 23:50:02.013848,356471.452471810454
2025-07-30 23:50:03.012945,356472.452471806359
2025-07-30 23:50:04.013004,356473.452471809789
2025-07-30 23:50:05.012139,356474.452471805309
2025-07-30 23:50:06.011263,356475.452471808850
2025-07-30 23:50:07.011297,356476.452471804704
2025-07-30 23:50:08.014067,356477.452471808293
2025-07-30 23:50:09.013270,356478.452471804090
2025-07-30 23:50:10.013230,356479.452471807633
2025-07-30 23:50:11.012391,356480.452471811445
2025-07-30 23:50:12.011632,356481.452471807688
2025-07-30 23:50:13.011537,356482.452471811066
2025-07-30 23:50:14.010619,356483.452471806967
2025-07-30 23:50:15.013556,356484.452471810675
2025-07-30 23:50:16.013449,356485.452471807078
2025-07-30 23:50:17.012522,356486.452471810569
